++++++++++++++++++++++++++++++++++++++++++
Initiating model: CUEURA1
++++++++++++++++++++++++++++++++++++++++++
+-----------------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+
|   Feature\Rois  | TP0 | FP0 | TN0 | FN0 | FScore0 | TP1 | FP1 | TN1 | FN1 | FScore1 | TP2 | FP2 | TN2 | FN2 | FScore2 | TP3 | FP3 | TN3 | FN3 | FScore3 | TP4 | FP4 | TN4 | FN4 | FScore4 |
++++++++++++++++++++++++++++++++++++++++++
Initiating model: CUEURB2
++++++++++++++++++++++++++++++++++++++++++
+-----------------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+
|   Feature\Rois  | TP0 | FP0 | TN0 | FN0 | FScore0 | TP1 | FP1 | TN1 | FN1 | FScore1 | TP2 | FP2 | TN2 | FN2 | FScore2 | TP3 | FP3 | TN3 | FN3 | FScore3 | TP4 | FP4 | TN4 | FN4 | FScore4 |
+-----------------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+-----+-----+-----+-----+---------+
|   CORRELATION   |  60 |  10 |  87 |  28 |   0.82  |  37 |  31 | 106 |  11 |   0.83  |  57 |  12 |  92 |  24 |   0.84  |  0  |  72 | 113 |  0  |   0.76  |  64 |  10 |  85 |  26 |   0.83  |
|   CORRELATION   |  56 |  14 |  87 |  28 |   0.81  |  49 |  19 |  95 |  22 |   0.82  |  67 |  2  |  78 |  38 |   0.8   |  54 |  18 |  91 |  22 |   0.82  |  57 |  17 |  83 |  28 |   0.79  |
|   CORRELATION   |  70 |  0  | 104 |  11 |   0.95  |  67 |  1  | 105 |  12 |   0.94  |  68 |  1  | 109 |  7  |   0.96  |  72 |  0  | 102 |  11 |   0.95  |  73 |  1  | 104 |  7  |   0.96  |
|   CORRELATION   |  70 |  0  |  90 |  25 |   0.88  |  68 |  0  |  94 |  23 |   0.89  |  69 |  0  |  94 |  22 |   0.9   |  72 |  0  |  85 |  28 |   0.86  |  74 |  0  |  83 |  28 |   0.86  |
|   CORRELATION   |  64 |  6  |  83 |  32 |   0.81  |  58 |  10 |  91 |  26 |   0.83  |  0  |  69 | 115 |  1  |   0.77  |  64 |  8  |  85 |  28 |   0.83  |  58 |  16 |  83 |  28 |   0.79  |
|   CORRELATION   |  59 |  11 |  98 |  17 |   0.88  |  68 |  0  |  73 |  44 |   0.77  |  69 |  0  |  79 |  37 |   0.81  |  60 |  12 |  95 |  18 |   0.86  |  0  |  74 | 111 |  0  |   0.75  |
|       SSIM      |  64 |  6  |  98 |  17 |   0.89  |  63 |  5  |  93 |  24 |   0.87  |  59 |  10 |  95 |  21 |   0.86  |  70 |  2  |  90 |  23 |   0.88  |  65 |  9  |  97 |  14 |   0.89  |
|       SSIM      |  58 |  12 |  83 |  32 |   0.79  |  53 |  15 |  87 |  30 |   0.79  |  61 |  8  |  83 |  33 |   0.8   |  66 |  6  |  80 |  33 |   0.8   |  55 |  19 |  86 |  25 |   0.8   |
|       SSIM      |  66 |  4  | 101 |  14 |   0.92  |  63 |  5  |  94 |  23 |   0.87  |  57 |  12 | 103 |  13 |   0.89  |  68 |  4  |  92 |  21 |   0.88  |  60 |  14 |  99 |  12 |   0.88  |
|       SSIM      |  69 |  1  |  92 |  23 |   0.88  |  68 |  0  |  94 |  23 |   0.89  |  69 |  0  |  93 |  23 |   0.89  |  72 |  0  |  85 |  28 |   0.86  |  74 |  0  |  88 |  23 |   0.88  |
|       SSIM      |  56 |  14 |  80 |  35 |   0.77  |  65 |  3  |  80 |  37 |   0.8   |  50 |  19 |  90 |  26 |   0.8   |  63 |  9  |  79 |  34 |   0.79  |  37 |  37 |  91 |  20 |   0.76  |
|       SSIM      |  66 |  4  | 101 |  14 |   0.92  |  49 |  19 | 111 |  6  |   0.9   |  67 |  2  |  97 |  19 |   0.9   |  66 |  6  |  98 |  15 |   0.9   |  69 |  5  |  88 |  23 |   0.86  |
|       FSIM      |  49 |  21 | 100 |  15 |   0.85  |  58 |  10 |  77 |  40 |   0.75  |  47 |  22 |  97 |  19 |   0.83  |  46 |  26 |  89 |  24 |   0.78  |  44 |  30 |  96 |  15 |   0.81  |
|       FSIM      |  65 |  5  |  83 |  32 |   0.82  |  59 |  9  |  76 |  41 |   0.75  |  46 |  23 |  97 |  19 |   0.82  |  52 |  20 |  85 |  28 |   0.78  |  45 |  29 |  90 |  21 |   0.78  |
|       FSIM      |  42 |  28 |  94 |  21 |   0.79  |  54 |  14 |  71 |  46 |   0.7   |  38 |  31 |  92 |  24 |   0.77  |  51 |  21 |  79 |  34 |   0.74  |  41 |  33 |  83 |  28 |   0.73  |
|       FSIM      |  45 |  25 |  89 |  26 |   0.78  |  53 |  15 |  70 |  47 |   0.69  |  39 |  30 |  93 |  23 |   0.78  |  51 |  21 |  80 |  33 |   0.75  |  38 |  36 |  86 |  25 |   0.74  |
|       FSIM      |  40 |  30 |  90 |  25 |   0.77  |  56 |  12 |  68 |  49 |   0.69  |  36 |  33 |  94 |  22 |   0.77  |  49 |  23 |  79 |  34 |   0.73  |  46 |  28 |  23 |  88 |   0.28  |
|       FSIM      |  50 |  20 |  95 |  20 |   0.83  |  55 |  13 |  81 |  36 |   0.77  |  48 |  21 |  96 |  20 |   0.82  |  51 |  21 |  85 |  28 |   0.78  |  46 |  28 |  92 |  19 |   0.8   |
|     AVCIBAS     |  30 |  40 |  98 |  17 |   0.77  |  7  |  61 | 116 |  1  |   0.79  |  14 |  55 | 103 |  13 |   0.75  |  11 |  61 | 107 |  6  |   0.76  |  47 |  27 |  49 |  62 |   0.52  |
|     AVCIBAS     |  70 |  0  |  0  | 115 |   0.0   |  44 |  24 |  89 |  28 |   0.77  |  19 |  50 | 100 |  16 |   0.75  |  68 |  4  |  5  | 108 |   0.08  |  36 |  38 |  46 |  65 |   0.47  |
|     AVCIBAS     |  39 |  31 |  86 |  29 |   0.74  |  68 |  0  |  0  | 117 |   0.0   |  65 |  4  |  16 | 100 |   0.24  |  48 |  24 |  81 |  32 |   0.74  |  36 |  38 |  73 |  38 |   0.66  |
|     AVCIBAS     |  17 |  53 | 101 |  14 |   0.75  |  1  |  67 | 112 |  5  |   0.76  |  20 |  49 |  68 |  48 |   0.58  |  0  |  72 | 113 |  0  |   0.76  |  1  |  73 | 107 |  4  |   0.74  |
|     AVCIBAS     |  23 |  47 |  79 |  36 |   0.66  |  46 |  22 |  81 |  36 |   0.74  |  23 |  46 |  48 |  68 |   0.46  |  30 |  42 |  86 |  27 |   0.71  |  36 |  38 |  76 |  35 |   0.68  |
|     AVCIBAS     |  0  |  70 | 115 |  0  |   0.77  |  51 |  17 |  63 |  54 |   0.64  |  7  |  62 | 113 |  3  |   0.78  |  62 |  10 |  25 |  88 |   0.34  |  45 |  29 |  62 |  49 |   0.61  |
|   STATISTICAL   |  70 |  0  |  31 |  84 |   0.42  |  68 |  0  |  0  | 117 |   0.0   |  67 |  2  |  77 |  39 |   0.79  |  70 |  2  |  69 |  44 |   0.75  |  73 |  1  |  63 |  48 |   0.72  |
|   STATISTICAL   |  49 |  21 | 103 |  12 |   0.86  |  57 |  11 |  83 |  34 |   0.79  |  45 |  24 |  93 |  23 |   0.8   |  52 |  20 |  90 |  23 |   0.81  |  0  |  74 | 111 |  0  |   0.75  |
|   STATISTICAL   |  27 |  43 |  99 |  16 |   0.77  |  52 |  16 |  75 |  42 |   0.72  |  69 |  0  |  0  | 116 |   0.0   |  34 |  38 |  91 |  22 |   0.75  |  0  |  74 | 111 |  0  |   0.75  |
|   STATISTICAL   |  58 |  12 |  64 |  51 |   0.67  |  26 |  42 |  33 |  84 |   0.34  |  0  |  69 | 116 |  0  |   0.77  |  17 |  55 |  39 |  74 |   0.38  |  11 |  63 |  58 |  53 |   0.5   |
|   STATISTICAL   |  0  |  70 | 115 |  0  |   0.77  |  62 |  6  |  35 |  82 |   0.44  |  0  |  69 | 116 |  0  |   0.77  |  72 |  0  |  0  | 113 |   0.0   |  29 |  45 |  90 |  21 |   0.73  |
|   STATISTICAL   |  50 |  20 |  85 |  30 |   0.77  |  49 |  19 |  70 |  47 |   0.68  |  39 |  30 |  93 |  23 |   0.78  |  45 |  27 |  79 |  34 |   0.72  |  43 |  31 |  88 |  23 |   0.77  |
|       SIFT      |  6  |  64 |  30 |  85 |   0.29  |  61 |  7  |  36 |  81 |   0.45  |  60 |  9  |  89 |  27 |   0.83  |  46 |  26 |  94 |  19 |   0.81  |  69 |  5  |  31 |  80 |   0.42  |
|       SIFT      |  26 |  44 | 111 |  4  |   0.82  |  30 |  38 |  91 |  26 |   0.74  |  27 |  42 | 109 |  7  |   0.82  |  57 |  15 |  50 |  63 |   0.56  |  26 |  48 |  95 |  16 |   0.75  |
|       SIFT      |  64 |  6  |  44 |  71 |   0.53  |  53 |  15 |  54 |  63 |   0.58  |  23 |  46 |  51 |  65 |   0.48  |  37 |  35 |  89 |  24 |   0.75  |  62 |  12 |  51 |  60 |   0.59  |
|       SIFT      |  13 |  57 |  58 |  57 |   0.5   |  12 |  56 |  65 |  52 |   0.55  |  53 |  16 |  80 |  36 |   0.75  |  14 |  58 |  70 |  43 |   0.58  |  53 |  21 |  71 |  40 |   0.7   |
|       SIFT      |  17 |  53 | 111 |  4  |   0.8   |  20 |  48 | 109 |  8  |   0.8   |  61 |  8  |  11 | 105 |   0.16  |  13 |  59 | 109 |  4  |   0.78  |  68 |  6  |  84 |  27 |   0.84  |
|       SIFT      |  60 |  10 |  82 |  33 |   0.79  |  3  |  65 | 111 |  6  |   0.76  |  60 |  9  |  76 |  40 |   0.76  |  1  |  71 |  53 |  60 |   0.45  |  3  |  71 |  60 |  51 |   0.5   |
|      DSIFT      |  60 |  10 | 111 |  4  |   0.94  |  66 |  2  | 105 |  12 |   0.94  |  69 |  0  | 114 |  2  |   0.99  |  69 |  3  | 109 |  4  |   0.97  |  62 |  12 |  22 |  89 |   0.3   |
|      DSIFT      |  69 |  1  | 113 |  2  |   0.99  |  66 |  2  | 115 |  2  |   0.98  |  69 |  0  | 115 |  1  |   1.0   |  70 |  2  | 113 |  0  |   0.99  |  72 |  2  | 111 |  0  |   0.99  |
|      DSIFT      |  70 |  0  | 101 |  14 |   0.94  |  68 |  0  | 114 |  3  |   0.99  |  69 |  0  | 114 |  2  |   0.99  |  72 |  0  | 111 |  2  |   0.99  |  74 |  0  | 109 |  2  |   0.99  |
|      DSIFT      |  68 |  2  | 110 |  5  |   0.97  |  63 |  5  | 114 |  3  |   0.97  |  69 |  0  | 111 |  5  |   0.98  |  63 |  9  |  42 |  71 |   0.51  |  74 |  0  | 111 |  0  |   1.0   |
|      DSIFT      |  65 |  5  | 107 |  8  |   0.94  |  55 |  13 |  94 |  23 |   0.84  |  55 |  14 | 112 |  4  |   0.93  |  64 |  8  |  93 |  20 |   0.87  |  72 |  2  | 111 |  0  |   0.99  |
|      DSIFT      |  69 |  1  | 115 |  0  |   1.0   |  67 |  1  | 116 |  1  |   0.99  |  69 |  0  | 113 |  3  |   0.99  |  71 |  1  | 110 |  3  |   0.98  |  74 |  0  | 109 |  2  |   0.99  |
|       SURF      |  4  |  66 | 115 |  0  |   0.78  |  7  |  61 |  46 |  71 |   0.41  |  26 |  43 |  70 |  46 |   0.61  |  1  |  71 |  81 |  32 |   0.61  |  4  |  70 | 111 |  0  |   0.76  |
|       SURF      |  37 |  33 | 105 |  10 |   0.83  |  31 |  37 |  94 |  23 |   0.76  |  39 |  30 |  92 |  24 |   0.77  |  32 |  40 |  26 |  87 |   0.29  |  37 |  37 |  20 |  91 |   0.24  |
|       SURF      |  5  |  65 | 110 |  5  |   0.76  |  61 |  7  |  5  | 112 |   0.08  |  6  |  63 | 113 |  3  |   0.77  |  71 |  1  |  4  | 109 |   0.07  |  4  |  70 | 109 |  2  |   0.75  |
|       SURF      |  25 |  45 |  29 |  86 |   0.31  |  58 |  10 |  61 |  56 |   0.65  |  44 |  25 |  90 |  26 |   0.78  |  48 |  24 |  82 |  31 |   0.75  |  28 |  46 | 100 |  11 |   0.78  |
|       SURF      |  46 |  24 |  66 |  49 |   0.64  |  60 |  8  |  43 |  74 |   0.51  |  24 |  45 |  84 |  32 |   0.69  |  24 |  48 |  74 |  39 |   0.63  |  57 |  17 |  34 |  77 |   0.42  |
|       SURF      |  2  |  68 | 115 |  0  |   0.77  |  16 |  52 |  94 |  23 |   0.71  |  3  |  66 | 116 |  0  |   0.78  |  56 |  16 |  83 |  30 |   0.78  |  25 |  49 |  70 |  41 |   0.61  |
|      DSURF      |  54 |  16 |  94 |  21 |   0.84  |  63 |  5  |  91 |  26 |   0.85  |  63 |  6  | 111 |  5  |   0.95  |  29 |  43 |  92 |  21 |   0.74  |  66 |  8  |  97 |  14 |   0.9   |
|      DSURF      |  66 |  4  | 102 |  13 |   0.92  |  47 |  21 |  86 |  31 |   0.77  |  57 |  12 | 106 |  10 |   0.91  |  52 |  20 |  95 |  18 |   0.83  |  55 |  19 | 103 |  8  |   0.88  |
|      DSURF      |  67 |  3  | 114 |  1  |   0.98  |  63 |  5  | 114 |  3  |   0.97  |  68 |  1  | 114 |  2  |   0.99  |  72 |  0  | 107 |  6  |   0.97  |  72 |  2  | 108 |  3  |   0.98  |
|      DSURF      |  52 |  18 |  81 |  34 |   0.76  |  51 |  17 |  98 |  19 |   0.84  |  58 |  11 |  85 |  31 |   0.8   |  56 |  16 |  82 |  31 |   0.78  |  45 |  29 |  95 |  16 |   0.81  |
|      DSURF      |  31 |  39 | 112 |  3  |   0.84  |  30 |  38 |  96 |  21 |   0.76  |  9  |  60 | 111 |  5  |   0.77  |  58 |  14 |  59 |  54 |   0.63  |  23 |  51 |  98 |  13 |   0.75  |
|      DSURF      |  63 |  7  | 108 |  7  |   0.94  |  51 |  17 | 106 |  11 |   0.88  |  63 |  6  | 108 |  8  |   0.94  |  67 |  5  | 100 |  13 |   0.92  |  69 |  5  | 106 |  5  |   0.95  |
|       HOG       |  70 |  0  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 115 |  1  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       HOG       |  70 |  0  | 114 |  1  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 114 |  2  |   0.99  |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 110 |  1  |   1.0   |
|       HOG       |  70 |  0  | 114 |  1  |   1.0   |  68 |  0  | 115 |  2  |   0.99  |  69 |  0  | 115 |  1  |   1.0   |  72 |  0  | 111 |  2  |   0.99  |  74 |  0  | 110 |  1  |   1.0   |
|       HOG       |  70 |  0  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 116 |  0  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       HOG       |  69 |  1  | 115 |  0  |   1.0   |  68 |  0  | 115 |  2  |   0.99  |  69 |  0  | 116 |  0  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       HOG       |  70 |  0  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 115 |  1  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       DHOG      |  63 |  7  | 109 |  6  |   0.94  |  54 |  14 | 100 |  17 |   0.87  |  55 |  14 | 105 |  11 |   0.89  |  61 |  11 |  97 |  16 |   0.88  |  56 |  18 | 102 |  9  |   0.88  |
|       DHOG      |  58 |  12 | 103 |  12 |   0.9   |  54 |  14 | 104 |  13 |   0.89  |  52 |  17 | 105 |  11 |   0.88  |  63 |  9  | 102 |  11 |   0.91  |  52 |  22 | 100 |  11 |   0.86  |
|       DHOG      |  63 |  7  | 107 |  8  |   0.93  |  62 |  6  | 107 |  10 |   0.93  |  62 |  7  | 108 |  8  |   0.94  |  66 |  6  |  99 |  14 |   0.91  |  65 |  9  | 104 |  7  |   0.93  |
|       DHOG      |  61 |  9  | 101 |  14 |   0.9   |  62 |  6  |  92 |  25 |   0.86  |  61 |  8  |  94 |  22 |   0.86  |  61 |  11 | 104 |  9  |   0.91  |  62 |  12 | 104 |  7  |   0.92  |
|       DHOG      |  68 |  2  | 106 |  9  |   0.95  |  55 |  13 | 108 |  9  |   0.91  |  56 |  13 | 109 |  7  |   0.92  |  68 |  4  |  99 |  14 |   0.92  |  65 |  9  | 106 |  5  |   0.94  |
|       DHOG      |  60 |  10 | 113 |  2  |   0.95  |  60 |  8  | 108 |  9  |   0.93  |  64 |  5  | 111 |  5  |   0.96  |  67 |  5  | 106 |  7  |   0.95  |  68 |  6  | 105 |  6  |   0.95  |
|       LBP       |  51 |  19 | 107 |  8  |   0.89  |  50 |  18 |  75 |  42 |   0.71  |  14 |  55 | 116 |  0  |   0.81  |  72 |  0  |  0  | 113 |   0.0   |  27 |  47 | 111 |  0  |   0.83  |
|       LBP       |  55 |  15 | 105 |  10 |   0.89  |  65 |  3  |  97 |  20 |   0.89  |  66 |  3  | 102 |  14 |   0.92  |  67 |  5  |  93 |  20 |   0.88  |  30 |  44 | 109 |  2  |   0.83  |
|       LBP       |  62 |  8  | 105 |  10 |   0.92  |  64 |  4  | 104 |  13 |   0.92  |  68 |  1  | 104 |  12 |   0.94  |  71 |  1  |  92 |  21 |   0.89  |  73 |  1  |  96 |  15 |   0.92  |
|       LBP       |  57 |  13 |  98 |  17 |   0.87  |  65 |  3  | 104 |  13 |   0.93  |  65 |  4  | 107 |  9  |   0.94  |  66 |  6  | 100 |  13 |   0.91  |  74 |  0  |  1  | 110 |   0.02  |
|       LBP       |  67 |  3  | 101 |  14 |   0.92  |  67 |  1  |  87 |  30 |   0.85  |  66 |  3  |  97 |  19 |   0.9   |  72 |  0  |  83 |  30 |   0.85  |  73 |  1  |  96 |  15 |   0.92  |
|       LBP       |  63 |  7  | 108 |  7  |   0.94  |  68 |  0  |  0  | 117 |   0.0   |  66 |  3  | 109 |  7  |   0.96  |  59 |  13 | 104 |  9  |   0.9   |  5  |  69 | 111 |  0  |   0.76  |
|       DLBP      |  54 |  16 | 109 |  6  |   0.91  |  56 |  12 | 106 |  11 |   0.9   |  63 |  6  | 110 |  6  |   0.95  |  62 |  10 | 103 |  10 |   0.91  |  63 |  11 | 107 |  4  |   0.93  |
|       DLBP      |  62 |  8  | 113 |  2  |   0.96  |  63 |  5  | 113 |  4  |   0.96  |  63 |  6  | 112 |  4  |   0.96  |  66 |  6  | 105 |  8  |   0.94  |  71 |  3  | 107 |  4  |   0.97  |
|       DLBP      |  61 |  9  | 111 |  4  |   0.94  |  62 |  6  | 112 |  5  |   0.95  |  64 |  5  | 108 |  8  |   0.94  |  65 |  7  | 106 |  7  |   0.94  |  69 |  5  | 102 |  9  |   0.94  |
|       DLBP      |  55 |  15 | 108 |  7  |   0.91  |  60 |  8  | 104 |  13 |   0.91  |  56 |  13 | 105 |  11 |   0.9   |  61 |  11 | 101 |  12 |   0.9   |  60 |  14 |  99 |  12 |   0.88  |
|       DLBP      |  68 |  2  | 110 |  5  |   0.97  |  61 |  7  | 114 |  3  |   0.96  |  67 |  2  | 109 |  7  |   0.96  |  70 |  2  | 109 |  4  |   0.97  |  70 |  4  | 109 |  2  |   0.97  |
|       DLBP      |  66 |  4  | 114 |  1  |   0.98  |  66 |  2  | 112 |  5  |   0.97  |  68 |  1  | 113 |  3  |   0.98  |  71 |  1  | 110 |  3  |   0.98  |  74 |  0  | 110 |  1  |   1.0   |
|      CSLBP      |  61 |  9  |  95 |  20 |   0.87  |  53 |  15 |  97 |  20 |   0.85  |  60 |  9  | 108 |  8  |   0.93  |  59 |  13 |  88 |  25 |   0.82  |  62 |  12 | 103 |  8  |   0.91  |
|      CSLBP      |  59 |  11 |  90 |  25 |   0.83  |  6  |  62 | 116 |  1  |   0.79  |  42 |  27 | 106 |  10 |   0.85  |  72 |  0  |  3  | 110 |   0.05  |  74 |  0  |  1  | 110 |   0.02  |
|      CSLBP      |  48 |  22 |  97 |  18 |   0.83  |  63 |  5  |  94 |  23 |   0.87  |  0  |  69 | 116 |  0  |   0.77  |  61 |  11 |  89 |  24 |   0.84  |  56 |  18 |  87 |  24 |   0.81  |
|      CSLBP      |  70 |  0  |  0  | 115 |   0.0   |  54 |  14 |  91 |  26 |   0.82  |  43 |  26 |  99 |  17 |   0.82  |  46 |  26 |  77 |  36 |   0.71  |  37 |  37 |  83 |  28 |   0.72  |
|      CSLBP      |  70 |  0  |  0  | 115 |   0.0   |  55 |  13 |  82 |  35 |   0.77  |  54 |  15 |  95 |  21 |   0.84  |  56 |  16 |  88 |  25 |   0.81  |  70 |  4  |  57 |  54 |   0.66  |
|      CSLBP      |  60 |  10 | 105 |  10 |   0.91  |  40 |  28 | 102 |  15 |   0.83  |  63 |  6  | 103 |  13 |   0.92  |  61 |  11 |  95 |  18 |   0.87  |  68 |  6  |  99 |  12 |   0.92  |
|       CLBP      |  43 |  27 | 103 |  12 |   0.84  |  45 |  23 | 110 |  7  |   0.88  |  63 |  6  | 107 |  9  |   0.93  |  60 |  12 |  99 |  14 |   0.88  |  63 |  11 | 101 |  10 |   0.91  |
|       CLBP      |  61 |  9  | 105 |  10 |   0.92  |  49 |  19 | 113 |  4  |   0.91  |  54 |  15 | 111 |  5  |   0.92  |  61 |  11 | 103 |  10 |   0.91  |  65 |  9  | 104 |  7  |   0.93  |
|       CLBP      |  68 |  2  |  82 |  33 |   0.82  |  61 |  7  |  92 |  25 |   0.85  |  68 |  1  |  88 |  28 |   0.86  |  69 |  3  |  77 |  36 |   0.8   |  70 |  4  |  88 |  23 |   0.87  |
|       CLBP      |  52 |  18 | 107 |  8  |   0.89  |  66 |  2  |  74 |  43 |   0.77  |  64 |  5  |  86 |  30 |   0.83  |  71 |  1  |  45 |  68 |   0.57  |  72 |  2  |  71 |  40 |   0.77  |
|       CLBP      |  68 |  2  |  97 |  18 |   0.91  |  66 |  2  |  99 |  18 |   0.91  |  63 |  6  | 102 |  14 |   0.91  |  71 |  1  |  96 |  17 |   0.91  |  70 |  4  | 101 |  10 |   0.94  |
|       CLBP      |  70 |  0  |  0  | 115 |   0.0   |  68 |  0  |  14 | 103 |   0.21  |  51 |  18 | 110 |  6  |   0.9   |  72 |  0  |  0  | 113 |   0.0   |  74 |  0  |  0  | 111 |   0.0   |
|        LM       |  70 |  0  | 113 |  2  |   0.99  |  66 |  2  | 108 |  9  |   0.95  |  69 |  0  | 114 |  2  |   0.99  |  71 |  1  | 110 |  3  |   0.98  |  74 |  0  | 109 |  2  |   0.99  |
|        LM       |  69 |  1  | 115 |  0  |   1.0   |  68 |  0  | 117 |  0  |   1.0   |  64 |  5  | 113 |  3  |   0.97  |  71 |  1  | 113 |  0  |   1.0   |  74 |  0  | 110 |  1  |   1.0   |
|        LM       |  68 |  2  | 112 |  3  |   0.98  |  67 |  1  | 114 |  3  |   0.98  |  61 |  8  | 112 |  4  |   0.95  |  68 |  4  |  94 |  19 |   0.89  |  64 |  10 | 103 |  8  |   0.92  |
|        LM       |  68 |  2  | 114 |  1  |   0.99  |  46 |  22 |  50 |  67 |   0.53  |  66 |  3  | 114 |  2  |   0.98  |  65 |  7  | 104 |  9  |   0.93  |  73 |  1  | 111 |  0  |   1.0   |
|        LM       |  70 |  0  | 113 |  2  |   0.99  |  68 |  0  | 101 |  16 |   0.93  |  68 |  1  | 112 |  4  |   0.98  |  72 |  0  | 100 |  13 |   0.94  |  73 |  1  | 107 |  4  |   0.98  |
|        LM       |  69 |  1  | 115 |  0  |   1.0   |  68 |  0  | 115 |  2  |   0.99  |  67 |  2  | 115 |  1  |   0.99  |  71 |  1  | 112 |  1  |   0.99  |  74 |  0  | 109 |  2  |   0.99  |
|       MR8       |  67 |  3  | 115 |  0  |   0.99  |  68 |  0  | 116 |  1  |   1.0   |  68 |  1  | 115 |  1  |   0.99  |  72 |  0  | 112 |  1  |   1.0   |  70 |  4  | 108 |  3  |   0.97  |
|       MR8       |  69 |  1  | 111 |  4  |   0.98  |  67 |  1  | 115 |  2  |   0.99  |  69 |  0  | 112 |  4  |   0.98  |  71 |  1  | 109 |  4  |   0.98  |  73 |  1  | 109 |  2  |   0.99  |
|       MR8       |  64 |  6  | 107 |  8  |   0.94  |  68 |  0  | 112 |  5  |   0.98  |  67 |  2  | 105 |  11 |   0.94  |  72 |  0  | 106 |  7  |   0.97  |  63 |  11 | 100 |  11 |   0.9   |
|       MR8       |  70 |  0  | 114 |  1  |   1.0   |  68 |  0  | 117 |  0  |   1.0   |  69 |  0  | 114 |  2  |   0.99  |  72 |  0  | 113 |  0  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       MR8       |  68 |  2  | 115 |  0  |   0.99  |  65 |  3  | 117 |  0  |   0.99  |  68 |  1  | 113 |  3  |   0.98  |  71 |  1  | 113 |  0  |   1.0   |  74 |  0  | 110 |  1  |   1.0   |
|       MR8       |  69 |  1  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  68 |  1  | 114 |  2  |   0.99  |  70 |  2  | 113 |  0  |   0.99  |  74 |  0  | 111 |  0  |   1.0   |
|       BGP       |  66 |  4  | 113 |  2  |   0.97  |  68 |  0  | 113 |  4  |   0.98  |  68 |  1  | 111 |  5  |   0.97  |  70 |  2  | 109 |  4  |   0.97  |  72 |  2  | 109 |  2  |   0.98  |
|       BGP       |  69 |  1  | 115 |  0  |   1.0   |  67 |  1  | 115 |  2  |   0.99  |  67 |  2  | 115 |  1  |   0.99  |  70 |  2  | 110 |  3  |   0.98  |  71 |  3  | 109 |  2  |   0.98  |
|       BGP       |  68 |  2  | 107 |  8  |   0.96  |  66 |  2  | 110 |  7  |   0.96  |  68 |  1  | 112 |  4  |   0.98  |  72 |  0  | 108 |  5  |   0.98  |  73 |  1  | 106 |  5  |   0.97  |
|       BGP       |  69 |  1  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 116 |  0  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 110 |  1  |   1.0   |
|       BGP       |  68 |  2  | 114 |  1  |   0.99  |  67 |  1  | 116 |  1  |   0.99  |  68 |  1  | 116 |  0  |   1.0   |  72 |  0  | 111 |  2  |   0.99  |  73 |  1  | 110 |  1  |   0.99  |
|       BGP       |  70 |  0  | 115 |  0  |   1.0   |  68 |  0  | 116 |  1  |   1.0   |  69 |  0  | 116 |  0  |   1.0   |  72 |  0  | 112 |  1  |   1.0   |  74 |  0  | 111 |  0  |   1.0   |
|       GIST      |  70 |  0  |  96 |  19 |   0.91  |  31 |  37 |  38 |  79 |   0.4   |  69 |  0  | 108 |  8  |   0.96  |  23 |  49 |  45 |  68 |   0.43  |  33 |  41 |  45 |  66 |   0.46  |
|       GIST      |  60 |  10 | 113 |  2  |   0.95  |  66 |  2  | 110 |  7  |   0.96  |  68 |  1  | 113 |  3  |   0.98  |  60 |  12 |  93 |  20 |   0.85  |  73 |  1  | 104 |  7  |   0.96  |
|       GIST      |  67 |  3  | 108 |  7  |   0.96  |  64 |  4  | 115 |  2  |   0.97  |  68 |  1  | 115 |  1  |   0.99  |  72 |  0  | 109 |  4  |   0.98  |  71 |  3  | 111 |  0  |   0.99  |
|       GIST      |  49 |  21 |  80 |  35 |   0.74  |  57 |  11 | 111 |  6  |   0.93  |  48 |  21 | 106 |  10 |   0.87  |  62 |  10 | 103 |  10 |   0.91  |  74 |  0  | 110 |  1  |   1.0   |
